REGISTRATION_ID,CUST_ID,PRODUCT_ID,CATEGORY,LINE,ITEM_NAME,ACTIVITY_TYPE,ACTIVITY_TYPE_DESC,ACTIVITY_TIME_DATE_FORMAT,ACTIVITY_AMOUNT,ONLINE_CATEGORY,ONLINE_PRODUCT_INFORMATION,PRODUCT_BROWSED,PRODUCT_PURCHASED,ITEMS_PLACED_IN_CART,ONSITE_SEARCHES,PAGE_VIEWS,PRODUCT_ABANDONED
KEITH.BODZ,126,Nike Women's Free 5.0 Running Shoe,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Nike  Women's Air Max,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Nike Juvenate Women's Gold Shoes,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Nike Women Comfort+ Running Sneakers,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Nike Women Free Running Sneakers,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Ralph Lauren Hooded Pullover,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
CRAIG.CORTEZ,252,Ralph Lauren Cotton Indigo Sweater ,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 1:19,-,Clothes,Clothes,0,0,0,0,0,0
CRAIG.CORTEZ,252,Ralph Lauren Cotton Raglan Sweater,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 1:19,-,Clothes,Clothes,0,0,0,0,0,0
CRAIG.CORTEZ,252,Ralph Lauren Cashmere Sweater,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 8:21,-,Clothes,Clothes,0,0,0,0,0,0
CRAIG.CORTEZ,252,Ralph Lauren Ribbed Cotton Sweater,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 8:21,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Ralph Lauren Sport Cable Knit Sweater,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Guess Women's Full Collar Short Down Jacket,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Guess Women's Wrap Coat,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Guess Women's Quilted Jacket,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Guess Women's Moto Jacket,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
CHARLIE.BAUER,315,Guess Women's Jean Jacket,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 7:13,-,Clothes,Clothes,0,0,0,0,0,0
CHARLIE.BAUER,315,Guess Women's Skinny Jeans,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 7:13,-,Clothes,Clothes,0,0,0,0,0,0
GREG.BRINK,106,Guess Women's Boot Cut Jeans,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 5:46,-,Clothes,Clothes,0,0,0,0,0,0
GREG.BRINK,106,Guess Women's Mid-rise Jeans,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 5:46,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MOSS,290,Tommy Hilfiger Jacquard Tote,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 5:55,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MOSS,290,Tommy Arianna Tote,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 5:55,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MOSS,290,Tommy Hilfiger Everyday Tote,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 5:55,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MOSS,290,Tommy Hilfiger Alexa purse ,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 5:55,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MOSS,290,Elie Tahari Jocelyn Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 5:55,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MOSS,290,Elie Tahari Emory Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 5:55,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.BODZ@EMAIL2.COM,666,Elie Tahari Ophelia Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 8:05,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.BODZ@EMAIL2.COM,666,Elie Tahari Gwenyth Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 8:05,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.BODZ@EMAIL2.COM,666,Adidas Black Running Tights,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 8:05,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.BODZ@EMAIL2.COM,666,Adidas Originals Black Hoodie,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 8:05,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.BODZ@EMAIL2.COM,666,Adidas Originals Grey Hoodie,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:04,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Adidas Originals Classic White Sweatshirt,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Adidas Originals Classic Black Sweatshirt,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Adidas Originals Classic Grey Sweatshirt,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Adidas Originals Grey Running Tights,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Adidas Training Pant - Black,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
KEITH.BODZ,126,Adidas Training Pant - White,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:39,-,Clothes,Clothes,0,0,0,0,0,0
ANAGAYCHUK@EMAIL4.COM,1192,Adidas Classic 3-stripe pant,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:29,-,Clothes,Clothes,0,0,0,0,0,0
ANAGAYCHUK@EMAIL4.COM,1192,Adidas Classic 3-stripe pant - blue,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:29,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Lace Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:57,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Adidas Training Pant - Black,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:57,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Adidas Originals Grey Running Tights,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:57,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Adidas Originals Black Hoodie,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:41,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Adidas Originals Grey Hoodie,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:41,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Adidas Originals Classic White Sweatshirt,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:41,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Adidas Originals Classic Black Sweatshirt,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:41,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Adidas Originals Black Hoodie,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:14,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Adidas Originals Grey Hoodie,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:14,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Adidas Originals Classic White Sweatshirt,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:14,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Adidas Originals Classic Black Sweatshirt,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:14,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Adidas Originals Black Hoodie,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:14,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Adidas Originals Grey Hoodie,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:14,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Adidas Originals Classic White Sweatshirt,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:58,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Adidas Originals Classic Black Sweatshirt,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:58,-,Clothes,Clothes,0,0,0,0,0,0
ADRIAN.BODZ@EMAIL2.COM,666,Elie Tahari Watercolor Maxi Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:04,-,Clothes,Clothes,0,0,0,0,0,0
JOHN.BIRD@EMAIL2.COM,503,Elie Tahari Waterfall Maxi Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 11:54,-,Clothes,Clothes,0,0,0,0,0,0
JOHN.BIRD@EMAIL2.COM,503,Elie Tahari Hawaii Sunset Maxi Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 11:54,-,Clothes,Clothes,0,0,0,0,0,0
JOHN.BIRD@EMAIL2.COM,503,Elie Tahari White Career Blouse,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 11:54,-,Clothes,Clothes,0,0,0,0,0,0
JOHN.BIRD@EMAIL2.COM,503,Nike Women's Hyperspike Shoe,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 11:54,-,Clothes,Clothes,0,0,0,0,0,0
JOHN.BIRD@EMAIL2.COM,503,Nike Women's Air Max Running Shoe,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 11:54,-,Clothes,Clothes,0,0,0,0,0,0
JOHN.BIRD@EMAIL2.COM,503,Elie Tahari Watercolor Maxi Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 11:54,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Waterfall Maxi Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:57,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Elie Tahari Hawaii Sunset Maxi Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 11:25,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Elie Tahari White Career Blouse,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 11:25,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Nike Women's Hyperspike Shoe,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 13:59,-,Clothes,Clothes,0,0,0,0,0,0
MARK.BRINK,132,Nike Women's Air Max Running Shoe,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 21:16,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Elie Tahari Watercolor Maxi Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 13:59,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Elie Tahari Waterfall Maxi Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 13:59,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Elie Tahari Hawaii Sunset Maxi Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:13,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Elie Tahari White Career Blouse,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:13,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Nike Women's Hyperspike Shoe,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:13,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Nike Women's Air Max Running Shoe,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:13,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Elie Tahari Watercolor Maxi Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:55,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Elie Tahari Waterfall Maxi Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:55,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Elie Tahari Hawaii Sunset Maxi Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:55,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Elie Tahari White Career Blouse,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:55,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Nike Women's Hyperspike Shoe,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:58,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Nike Women's Air Max Running Shoe,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:58,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Elie Tahari Watercolor Maxi Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:58,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Elie Tahari Waterfall Maxi Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:58,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Elie Tahari Hawaii Sunset Maxi Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 13:23,-,Clothes,Clothes,0,0,0,0,0,0
BOB.MONK,27,Elie Tahari White Career Blouse,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 13:23,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Nike Women's Hyperspike Shoe,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 11:25,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Nike Women's Air Max Running Shoe,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 11:25,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Ralph Lauren Cotton Indigo Sweater ,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 17:45,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Ralph Lauren Cotton Raglan Sweater,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 17:45,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Ralph Lauren Cashmere Sweater,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 17:45,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Ralph Lauren Ribbed Cotton Sweater,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 11:36,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Ralph Lauren Sport Cable Knit Sweater,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 11:36,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Guess Women's Full Collar Short Down Jacket,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 11:36,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Guess Women's Wrap Coat,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 11:36,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Guess Women's Quilted Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 11:36,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Guess Women's Moto Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 11:36,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Guess Women's Jean Jacket,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:54,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Guess Women's Skinny Jeans,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 6:54,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Guess Women's Boot Cut Jeans,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:54,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Ralph Lauren Cotton Indigo Sweater ,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 6:54,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Ralph Lauren Cotton Raglan Sweater,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:12,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Ralph Lauren Cashmere Sweater,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:12,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Ralph Lauren Ribbed Cotton Sweater,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:12,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Ralph Lauren Sport Cable Knit Sweater,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:12,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Guess Women's Full Collar Short Down Jacket,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 4:22,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Guess Women's Wrap Coat,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 4:22,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Guess Women's Quilted Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 4:22,-,Clothes,Clothes,0,0,0,0,0,0
STUART.BARNFIELD@EMAIL3.COM,1233,Anastasia Beverly Hills Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 4:22,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Guess Fit and Flair Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 17:45,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Bar III Cropped Jacket,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Anne Klein Fayza Dress Shoes,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Anne Klein Barb Dress Shoes,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Calvin Klein Gayle High Heel Shoes,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Calvin Klein Catherine High Heel Shoes,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Calvin Klein Zipper Sheath Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Calvin Klein Sleevess Belted Striped Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Calvin Klein Horseshoe Neckline Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Calvin Klein Textured Sheath Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Women's Kyle Knit Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Women's Kyle Twist Knit Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Nike Women's Black Leggings,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Nike Women's Blue Leggings,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Nike Women's Miulticolor Leggings,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 5:46,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Nike Women's Flash Running Tights,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 5:46,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari One Button Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 5:46,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Eggplant Career Suit,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 5:46,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Black Career Suit,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 12:16,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Scarlett Sleeveless Blouse,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 12:16,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Watercolor Maxi Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 3:48,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Waterfall Maxi Dress,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 3:48,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari Hawaii Sunset Maxi Dress,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 3:48,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Elie Tahari White Career Blouse,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 3:48,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Nike Women's Hyperspike Shoe,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 15:19,-,Clothes,Clothes,0,0,0,0,0,0
CHARLIE.MOSS,247,Nike Women's Air Max Running Shoe,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 14:27,-,Clothes,Clothes,0,0,0,0,0,0
CHARLIE.MOSS,247,Nike Women's Free 5.0 Running Shoe,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:27,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Nike  Women's Air Max,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 17:39,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Nike Juvenate Women's Gold Shoes,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 17:39,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Nike Women Comfort+ Running Sneakers,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 8:09,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Nike Women Free Running Sneakers,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 8:09,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Ralph Lauren Hooded Pullover,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 8:09,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Ralph Lauren Cotton Indigo Sweater ,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 8:09,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Ralph Lauren Cotton Raglan Sweater,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 7:48,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Ralph Lauren Cashmere Sweater,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 7:48,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Ralph Lauren Ribbed Cotton Sweater,Clothes,Clothes,,7,Conversion Event Completed,11/1/2010 7:48,-,Clothes,Clothes,0,0,0,0,0,0
MICHAEL.MONK,289,Ralph Lauren Sport Cable Knit Sweater,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 7:48,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Guess Women's Full Collar Short Down Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Guess Women's Wrap Coat,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Guess Women's Quilted Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Guess Women's Moto Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
UNKNOWN@EMAIL4.COM,,Guess Women's Jean Jacket,Clothes,Clothes,,6,Conversion Event Initiated,11/1/2010 14:42,-,Clothes,Clothes,0,0,0,0,0,0
